"147","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","나는 기억한다 / 이름표를 단 것을 / 내 가방에. 그것에는 내 이름과 전화번호가 적혀 있었다.","{{c1::I remember putting a name tag on my bag. It had my name and phone number.}}","I / remember / putting a name tag on my bag / It / had / my name and phone number","","",""
"148","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","목표를 가져라 (인생의) // 그러고 나서 잊지 마라 / 방아쇠를 당기는 것을.","{{c1::Have an aim in life — then don’t forget to pull the trigger.}}","have / an aim / in life — then don’t forget / to pull the trigger","","",""
"149","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","나는 결코 잊지 않을 것이다 / 처음으로 이 노래를 들었던 것을.","{{c1::I’ll never forget hearing this song for the first time.}}","I’ll / never / forget / hearing this song / for the first time","","",""
"150","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","저희는 유감입니다/ 말씀 드리게 되어 // 여러분을 도와드릴 수 없다는 것을.","{{c1::We regret to say that we are unable to help you.}}","we / regret / to say / that / we / are unable / to help you","","",""
"151","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","후회하지 마라 / 잘못된 결정을 내린 것을.
 그것에서부터 배워라, 계속 나아가라, 그리고 (과거를) 되돌아보지 마라!","{{c1::Don’t regret making a wrong decision. Learn from it, move on, and don’t look back!}}","don’t regret / making a wrong decision / Learn from it, / move on, / and don’t look back!","","",""
"152","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","노력하지 말아라 / 사람이 되려고 (성공한) // 그보다는 노력해라 / 사람이 되려고 (가치있는)","{{c1::Don’t try to become a man of success but rather try to become a man of value.}}","don’t try / to become / a man of success / but / rather / try / to become / a man of value","","",""
"153","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","그 회사는 제공한다 / 무료 플레이 버전을 (그 게임의) // 모두가 시도해볼 수 있도록 / 그것을 해보는 것을 온라인에서.","{{c1::The company provides a free play version of the game so that everyone can try playing it online.}}","the company / provides / a free play version of the game / so that / everyone / can try / playing it online","","",""
"154","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","승자는 결코 배움을 멈추지 않는다.","{{c1::Winners never stop learning.}}","winners / never / stop / learning","","",""
"155","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","우리는 웃는 것을 멈출 수 없었다 // 그 코미디 프로그램이 너무 재미있어서.","{{c1::We couldn’t stop laughing because the comedy show was so funny.}}","we / couldn’t stop / laughing / because / the comedy show / was / so funny","","",""
"156","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","네 휴대전화의 전원을 끄는 것을 잊지 마라 // 연극이 시작하기 전에.","{{c1::Don’t forget to turn off your cell phone before the play starts.}}","don’t forget / to turn off / your cell phone / before / the play / starts","","",""
"157","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","당신의 치아를 충분히 청결하게 하기 위해서, / 당신은 이를 닦아야 한다 / 최소 2분 동안 / 적어도 하루 두 번. 혀도 닦을 것을 기억하라.","{{c1::To sufficiently clean your teeth, you should brush for at least 2 minutes at least twice a day. Remember to brush your tongue, too.}}","to sufficiently clean your teeth, / you / should brush / for at least 2 minutes / at least twice a day / Remember / to brush your tongue, too","","",""
"158","CHAPTER 03 목적어의 이해","UNIT 16 to부정사 / 동명사 목적어Ⅱ","문장을 완성하라.","A: 장난감 전기자동차가 작동을 멈췄어.
 B: (시험 삼아) 배터리를 한번 교체해 봐. 그것이 문제를 해결할 거야.","{{c1::Try changing the battery. That will fix the problem.}}","try / changing the battery / that / will fix / the problem","","",""
"159","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","나는 믿는다 // 성공은 여정이라고, / 도착지가 아니라.","{{c1::I believe that success is a journey, not a destination.}}","I / believe / that / success / is / a journey / not a destination","","",""
"160","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","나는 궁금하다 // 내가 인생에서 올바른 길로 가고 있는지 (아닌지).","{{c1::I wonder whether[if] I am on the right path in life.}}","I / wonder / whether[if] / I am / on the right path in life","","",""
"161","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","색상은 영향을 줄 수 있다 // 어떻게 여러분이 무게를 인식하는지에.","{{c1::Color can impact how you perceive weight.}}","color / can impact / how / you / perceive / weight","","",""
"162","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","어두운 색은 무거워 보인다, // 그리고 밝은 색은 덜 그렇게 보인다.","{{c1::Dark colors look heavy, and bright colors look less so.}}","Dark colors / look / heavy / and bright colors / look / less so","","",""
"163","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","나는 생각한다 // 첫 번째 의무는 (사회의) / 정의라고.","{{c1::I think the first duty of society is justice.}}","I / think / the first duty of society / is / justice","","",""
"164","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","신경학자들은 우리에게 상기시킨다 // 모든 온혈 포유류는 / 매일 밤 꿈을 꾼다는 것을.","{{c1::Neurologists remind us that all warm-blooded mammals dream every night.}}","neurologists / remind / us / that / all warm-blooded mammals / dream / every night","","",""
"165","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","오직 시간만이 당신에게 말해줄 것이다 // 당신의 부단한 노력이 / 성공을 거두게 될지를.","{{c1::Only time will tell you whether your hard efforts will pay off.}}","only time / will tell / you / whether / your hard efforts / will / pay off","","",""
"166","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","원시 인류는 궁금해했다 // 왜 달이 매일 밤 다르게 보이는지를.","{{c1::Early humans wondered why the moon looked different every night.}}","early humans / wondered / why / the moon / looked / different / every night","","",""
"167","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","종종 탐험해라. 너는 알게 될 것이다 // 네가 얼마나 작은지 / 그리고 세상은 얼마나 큰지.","{{c1::Explore often. You will know how small you are and how big the world is.}}","explore / often / you / will know / how / small / you / are / and / how / big / the world / is","","",""
"168","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","우리는 보여줘야 한다 / 사람들에게 [우리가 사랑하는] // 얼마나 그들이 의미 있는지를 / 우리 에게.","{{c1::We must show people we love how much they mean to us.}}","we / must show / people / we / love / how much / they / mean / to us","","",""
"169","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","나는 궁금하다 // 얼마나 많은 소망을 별이 들어줄 수 있을지.","{{c1::I wonder how many wishes a star can give.}}","I / wonder / how many / wishes / a star / can give","","",""
"170","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","찾아내라 / 무엇이 너에게 기쁨을 주는지를 // 그리고 그것을 해라. 그것이 너의 가치관을 찾 아줄 것이다.","{{c1::Find out what gives you joy and do it.}} It will identify your values.","find out / what / gives / you / joy / and / do / it","","",""
"171","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","나는 정하지 못했다 // 무엇을 사야 할지 / 어버이날에.","{{c1::I haven’t decided what I should buy for Parents’ Day.}}","I / haven’t decided / what / I / should buy / for Parents’ Day","","",""
"172","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","신경 쓰지 마라 // 그것이 누구의 잘못인지를. 대신에, 문제를 해결하라.","{{c1::Never mind whose fault it is. Instead, fix the problem.}}","never mind / whose / fault / it / is / instead / fix / the problem","","",""
"173","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","경찰은 발표할 것이다 // 누가 그 범죄에 책임이 있는지를.","{{c1::The police will announce who is responsible for the crime.}}","the police / will announce / who / is / responsible / for the crime","","",""
"174","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","과거는 결정하지 않는다 // 우리가 누구인지를. 현재가 그렇다(결정한다).","{{c1::The past doesn’t decide who we are. The present does.}}","the past / doesn’t decide / who / we / are / the present / does","","",""
"175","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","내게 말해줘 // 어느 색을 네가 더 좋아하는지를. 분홍색 아니면 파란색?","{{c1::175 Tell me which color you like better.}} Pink or blue?","Tell / me / which / color / you / like / better","","",""
"176","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","무엇이 / 당신이 생각하기에 // 삶을 살 가치가 있게 만드나요?","{{c1::What do you believe makes life worth living?}}","what / do / you / believe / makes / life / worth living?","","",""
"177","CHAPTER 03 목적어의 이해","UNIT 17 명사절 목적어","문장을 완성하라.","그 스릴러 영화에서, / 주인공은 알지 못했다 // 자신이 누구를 믿을 수 있을지를.","In the thriller movie, {{c1::the main character didn’t know whom he could trust.}}","the main character / didn’t know / whom / he / could trust","","",""
"178","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","아이들은 자신들에 대해 이야기하는 것을 좋아한다.","{{c1::Children like talking about themselves.}}","children / like / talking / about / themselves","","",""
"179","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","너 자신을 놓아라 / 다른 사람의 입장에 / 그들의 관점을 이해하기 위해.","{{c1::Put yourself in another person’s shoes to understand their perspective.}}","put / yourself / in another person’s shoes / to understand / their perspective","","",""
"180","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","우수한 사람은 자신을 탓한다. 열등한 사람은 다른 이들을 탓한다.","{{c1::The superior man blames himself. The inferior man blames others.}}","the superior man / blames / himself / the inferior man / blames / others","","",""
"181","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","신체는 스스로를 회복시킬 수 있다. // 간은 재생된다 / 그리고 뼈는 다시 자란다.","{{c1::The body can repair itself: the liver regenerates, and bones grow back.}}","the body / can / repair / itself: / the liver / regenerates / and / bones / grow back","","",""
"182","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","우리는 우리 자신을 보호한다 / 악화되고 있는 대기 질로부터 / 마스크를 써서.","{{c1::We protect ourselves from the worsening air quality by wearing masks.}}","we / protect / ourselves / from / the worsening air quality / by wearing masks","","",""
"183","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","내 스스로를 정신적으로 더 강하게 만들기 위해, / 나는 노력한다 / 과거를 잊으려고 / 그리고 현재에 집중하려고.","{{c1::To make myself mentally stronger, I try to forget about the past and focus on the now.}}","to make / myself / mentally stronger / I / try / to forget / about / the past / and / focus on / the now","","",""
"184","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","우리 자신을 다른 사람들에 비교하는 것은 / 부정적인 영향을 미칠 수 있다 / 우리의 자존감에.","{{c1::Comparing ourselves to others can have a negative impact on our self-esteem.}}","comparing ourselves to others can have a negative impact on our self-esteem","","",""
"185","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","영화 <뮬란>에서, / 주인공은 자신을 남자로 변장시킨다 / 군에 입대하기 위해서 / 아버지를 대신하여.","In the movie Mulan, {{c1::the main character disguises herself as a man to enlist in the army in place of her father.}}","the main character / disguises / herself / as a man / to enlist / in the army / in place of / her father","","",""
"186","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","나는 전념할 것이다 / 무언가에 [나의 인생을 더욱 재미있게 만드는].","{{c1::I will devote myself to something that makes my life more interesting.}}","I / will devote / myself / to / something / that / makes / my life / more interesting","","",""
"187","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","끝까지 최선을 다하는 것은 / 그 자체로 훌륭하다.","{{c1::Doing your best to the end is great in itself.}}","doing your best / to the end / is / great / in / itself","","",""
"188","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","손님들은 (저희 호텔의) / 이용하실 수 있습니다 / 다양한 실내 스포츠를.","{{c1::Guests of our hotel can avail themselves of various indoor sports.}}","guests of our hotel / can avail / themselves / of / various indoor sports","","",""
"189","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","우리는 즐겁게 보내야 한다 // 우리가 할 수 있는 동안. 인생은 너무 짧다.","{{c1::We should enjoy ourselves while we can.}} Life is too short.","we / should enjoy / ourselves / while / we / can","","",""
"190","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","전념해라 / 어떤 것에 [네가 열정이 있는].","{{c1::Commit yourself to something you have passion for.}}","commit / yourself / to / something / you / have / passion for","","",""
"191","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","나는 훨씬 더 많이 배운다 / 홀로 여행하는 것으로.","{{c1::I learn much more by traveling by myself.}}","I / learn / much more / by traveling / by myself","","",""
"192","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","만약 내가 나의 모든 의무를 다한다면, 나머지는 스스로 알아서 될 것이다.","{{c1::If I do my full duty, the rest will take care of itself.}}","if / I / do / my full duty / the rest / will / take care of / itself","","",""
"193","CHAPTER 03 목적어의 이해","UNIT 18 재귀대명사 목적어","문장을 완성하라.","그 기자들은 전념했다 / 국제 갈등을 보도하는 데.","{{c1::The journalists dedicated themselves to reporting international conflicts.}}","the journalists / dedicated / themselves / to / reporting / international conflicts","","",""
"194","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","더디게 성장하는 것을 두려워하지 마라. // 가만히 멈춰 서 있는 것만 두려워해라.","{{c1::Don’t be afraid of growing slowly; be afraid only of standing still.}}","don’t / be afraid of / growing / slowly / be afraid only of / standing / still","","",""
"195","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","미래는 (~에) 달렸다 / 우리가 현재 무엇을 하느냐에.","{{c1::The future depends on what we do in the present.}}","the future / depends on / what / we / do / in the present","","",""
"196","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","우리는 반대한다 / 동물을 이용하는 것을 / 화장품 실험을 위해.","{{c1::We object to using animals for the testing of cosmetics.}}","we / object / to / using / animals / for / the testing of cosmetics","","",""
"197","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","스스로를 용서해라 / 실수를 저지른 것에 대해. 너는 그것으로부터 배울 필요가 있다.","{{c1::Forgive yourself for making mistakes. You need to learn from them.}}","forgive / yourself / for making mistakes / You / need / to learn / from them","","",""
"198","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","일하는 부모들은 바쁘다 / 자신들의 일과 가정의 책임들 사이에서 균형을 이루느라.","{{c1::Working parents are busy in balancing their work and home responsibilities.}}","working parents / are / busy / in / balancing / their work and home responsibilities","","",""
"199","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","고도의 기술을 가진 근로자들조차 / 일을 찾는 데 어려움을 겪었다 / 경제 대공황 동안에(1930 년대의).","{{c1::Even highly skilled workers had difficulty in finding work during the Great Depression of the 1930s.}}","even highly skilled workers / had / difficulty / in / finding work / during / the Great Depression of the 1930s","","",""
"200","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","당신의 태도는 중요한 영향을 미친다. / 어떻게 당신의 하루가 시작되고 끝날 것인지에.","{{c1::Your attitude makes all the difference to how your day will begin and end.}}","your attitude / makes / all the difference / to / how / your day / will begin and end","","",""
"201","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","당신의 결정을 확신하라 / 그것이 사소하든 중요하든 상관없이.","{{c1::Be certain of your decision regardless of whether it is small or significant.}}","be certain of / your decision / regardless of / whether / it / is / small or significant","","",""
"202","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","반복적인 스케줄은 / 우리에게 안정감을 준다, // 우리가 안다는 점에서 / 다음에 무엇이 올지.","{{c1::A repetitive schedule gives us a sense of security, in that we know what is coming next.}}","a repetitive schedule / gives / us / a sense of security / in that / we / know / what is coming next","","",""
"203","CHAPTER 03 목적어의 이해","UNIT 19 전치사의 목적어","문장을 완성하라.","음식은 정말 훌륭했다, / 우리가 한 시간 동안 기다려야 했다는 것 외에는.","{{c1::The food was awesome, except that we had to wait for an hour.}}","the food / was / awesome / except / that / we / had to / wait / for an hour","","",""
"204","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","교육은 (~을) 가능하게 한다 / 모든 장벽을 부수는 것을.","{{c1::Education makes it possible to defeat all barriers.}}","education / makes / it / possible / to defeat / all barriers","","",""
"205","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","그 연구는 (~을) 분명하게 했다 // 충분한 수면이 중요하다는 것을 / 건강에.","{{c1::The research made it evident that good sleep is key to good health.}}","the research / made / it / evident / that / good sleep / is / key to good health","","",""
"206","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","나는 (~이) 어렵다는 것을 알았다 / 두 시간 만에 그 일을 끝내는 것이.","{{c1::I found it difficult to finish the task in two hours.}}","I / found / it / difficult / to finish / the task / in two hours","","",""
"207","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","교육자들은 (~이) 현명하다고 믿는다 / 자기 주도 학습을 강조하는 것이.","{{c1::Educators believe it wise to emphasize self-directed learning.}}","educators / believe / it / wise / to emphasize / self-directed learning","","",""
"208","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","당신은 (~을) 명심해야 한다 // 시간은 아무도 기다려주지 않는다는 것을.","{{c1::You should keep it in mind that time waits for no one.}}","you / should / keep / it / in mind / that / time / waits for / no one","","",""
"209","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","나는 (~을) 규칙으로 하고 있다 / 그날의 일을 계획하는 것을 / 아침에.","{{c1::I make it a rule to plan for each day’s work in the morning.}}","I / make / it / a rule / to plan / for each day’s work / in the morning","","",""
"210","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","나는 (~을) 당연하게 여긴다 // 기회가 언제나 계속되는 것은 아니라는 것을.","{{c1::I take it for granted that opportunities don’t always last.}}","I / take / it / for granted / that / opportunities / don’t always last","","",""
"211","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","정부는 (~을) 어려워하고 있다 / 증가하는 노인 인구를 돌보는 것을.","{{c1::Governments are finding it hard to look after the increasing number of old people.}}","governments / are finding / it / hard / to look after / the increasing number of old people","","",""
"212","CHAPTER 03 목적어의 이해","UNIT 20 가목적어 it","문장을 완성하라.","의사들은 (~을) 중요하다고 생각한다 / 유아들을 보호하는 것을 / 보조비타민을 제공함으로써.","{{c1::Doctors consider it important to safeguard infants by giving supplementary vitamins.}}","doctors / consider / it / important / to safeguard / infants / by giving / supplementary vitamins","","",""
